name,age,gender,year,city,state,cause,pop,p_income
660edceb1f020f95c9ab86e5664e44e8141940134c55a81301904f49199fa1b8,"(14.927, 51.5]",Male,2015,Edgewood,oeste,Gunshot,"(553.553, 13803.5]",27273
fe62e23546fcef9b700dcc63486b527d6063c79c8ee64fdc6deced9dccacafda,"(14.927, 51.5]",Male,2015,Onalaska,sur,Gunshot,"(553.553, 13803.5]",26675
ce82578d3664c6d3a332a5475790d8ea6ae1c8ea19377d33109d4863f2204771,"(14.927, 51.5]",Male,2015,Salisbury,este,Gunshot,"(553.553, 13803.5]",18976
6a7e778bae6e4cc6343c7a98ea51d05c40e0f17b2d67a490ec76cd225bec4c36,"(14.927, 51.5]",Male,2015,New York,norte,Gunshot,"(553.553, 13803.5]",37028
803c8df3396f50bf0d01e01f4d0be4990774a94f4aef82a093e414fa2a96578b,"(14.927, 51.5]",Male,2015,Long Beach,oeste,Gunshot,"(553.553, 13803.5]",31776
d0fda08baf8eab9316debb074ee8261100258ebc38b739a952d154785abb2641,"(14.927, 51.5]",Male,2015,Dadeville,sur,Gunshot,"(553.553, 13803.5]",18363
4a955cc52e99974b05805f675d463ad26d2d6e75117e1f7c15bafe5c214e798d,"(14.927, 51.5]",Male,2015,Apple Valley,oeste,Gunshot,"(553.553, 13803.5]",23716
2039a12ce3396306397dcaf07bcb0336530cbbe65a9177b12178ff863ee52e79,"(14.927, 51.5]",Male,2015,Las Vegas,oeste,Gunshot,"(553.553, 13803.5]",23444
4fb641211a52b2cbfe30e301ea9c7db006dc9760c29b01a475dc445fad925440,"(14.927, 51.5]",Male,2015,Houston,sur,Gunshot,"(553.553, 13803.5]",30261
21abf4fcd0e0eb07dbe0ee0124d466fcae619570014b6f366d5b2faba1415a49,"(51.5, 88.0]",Male,2015,Kansas City,centro,Gunshot,"(553.553, 13803.5]",25030
4e235cfbe85d31ac629f4e8eced0315300ba99f1a1e7aa910010780962a720a8,"(14.927, 51.5]",Male,2015,Baltimore,este,Death in custody,"(553.553, 13803.5]",14227
59a0bbc89aca3050bdd15dcd5b2871f0a3209b87b66da4d4bbe164fbe6b25163,"(14.927, 51.5]",Male,2015,San Diego,oeste,Gunshot,"(553.553, 13803.5]",23467
4f28e028f3fb680be478df8ec1b64dbedb8ba236a03b35c14d9ed7373c8de5fe,"(51.5, 88.0]",Male,2015,Tallahassee,sur,Gunshot,"(553.553, 13803.5]",21261
61f87961f1501908446a843bd686de8d615b06258d12fba94c22cd00d78abfb8,"(14.927, 51.5]",Male,2015,Chatham,este,Struck by vehicle,"(553.553, 13803.5]",31641
6b540248206b12f86404cf2a0cc912a39ade2c2ab9d83ab0240b5cfe2ce8da47,"(14.927, 51.5]",Male,2015,Edmond,centro,Gunshot,"(553.553, 13803.5]",41377
b1b3795ab059845b46ef6b23677d9fc28fdbec49dbcc2dc962f9655d89e1f5db,"(51.5, 88.0]",Male,2015,Miami,centro,Gunshot,"(553.553, 13803.5]",18397
cda16333954988a047ad44c72bfb79d6a478632d4e43213763f01d3232424e00,"(51.5, 88.0]",Male,2015,Encinitas,oeste,Gunshot,"(553.553, 13803.5]",40529
e036cd1a9b46bb27002d858397f759080b6c552442bf4c16a1f0f26ed6bde411,"(51.5, 88.0]",Male,2015,Harmony,centro,Gunshot,"(553.553, 13803.5]",22384
bf830f3a6c03bcf1452c817fd7415d277cd86b1f0252c7a584d88b3812cd92b9,"(51.5, 88.0]",Male,2015,Bay Minette,sur,Gunshot,"(553.553, 13803.5]",23683
21039a26426b4d0b93e62ee5acb05dfae7392984cfd205dbf5082b9ab3e86f5f,"(14.927, 51.5]",Male,2015,Oklahoma City,centro,Gunshot,"(553.553, 13803.5]",20405
e0537031d3aae41f456d83bae302d0ad6e4f1985e3578b0c41953f1afb265b97,"(14.927, 51.5]",Male,2015,Navarre,sur,Gunshot,"(553.553, 13803.5]",27745
37e033b3b54ba38cc54b15e8a3411701c9f582522996fadc85660acb2eb103e4,"(14.927, 51.5]",Male,2015,Crown Point,centro,Taser,"(553.553, 13803.5]",36727
5d15400870663514da58be2db75f4bae9afa6e064e56fd832e751a73eccbe3c8,"(14.927, 51.5]",Male,2015,Panama City,sur,Gunshot,"(553.553, 13803.5]",21693
d03e44f670d2bf364b98a5279b3cceaa7903d9f5fb396258e35067cf0eac1752,"(51.5, 88.0]",Male,2015,Eatonton,sur,Gunshot,"(553.553, 13803.5]",20760
7ec5dd20374382f343a10cf8aa569b2d4afadeebf21f46175b192e667eb7dfc5,"(14.927, 51.5]",Male,2015,Fort Ashby,sur,Gunshot,"(553.553, 13803.5]",26643
eae6f2b9f77cee424a7876ebc189bc86e9efbfaf262129b878bc656e09906c0b,"(14.927, 51.5]",Male,2015,Long Beach,oeste,Gunshot,"(553.553, 13803.5]",17223
55a8a7f9c5c6270eae13879ad5882208add8a5a5f26f430e90ace398dd2cf118,"(14.927, 51.5]",Male,2015,Oklahoma City,centro,Gunshot,"(553.553, 13803.5]",14932
2699f64014d697c830c0f0633183f7c2a58ea19060f235122ac038f4ca3cbc0f,"(14.927, 51.5]",Male,2015,Iuka,sur,Gunshot,"(553.553, 13803.5]",18243
d4500e67291da5f824b686660ecd94ccb30bca27cf5249752470f0105b565c1e,"(51.5, 88.0]",Male,2015,Stanford,sur,Struck by vehicle,"(553.553, 13803.5]",16615
acb0de3ca03f7815129b0ce6d73bf4f249623c160b43c66b5c1942c7e64f29b4,"(51.5, 88.0]",Female,2015,Hackensack,este,Struck by vehicle,"(553.553, 13803.5]",27432
a1386ae5bd8d089e9e71b9dc03789d6a07349cea76fe1180865dc396a06ebd90,"(14.927, 51.5]",Male,2015,Houston,sur,Gunshot,"(553.553, 13803.5]",21306
aa846ff333c3ea51ff84c40a607d6f467432719fff3c9871b04567d8c640ba63,"(14.927, 51.5]",Male,2015,Tarboro,sur,Gunshot,"(553.553, 13803.5]",20836
6677b2e8f28f4fb4544a055765c3b2ea351662e33e5f1d8e4c440b7f64910080,"(14.927, 51.5]",Male,2015,St Louis,centro,Gunshot,"(553.553, 13803.5]",14048
a9687335d638e2db626e4a8fbfd480ae47000ccf7fe84d6fe5f38048d6fe3c97,"(14.927, 51.5]",Male,2015,Alton,centro,Gunshot,"(553.553, 13803.5]",18727
558772761fe558107e56a8e8eb8cde54072c5063c906e3b6127ad6ad1382bdf7,"(14.927, 51.5]",Male,2015,Orlando,sur,Gunshot,"(553.553, 13803.5]",17433
bddc6c9f986576a1bfc8c2a0d66d7777b13a0acdb27d340890fbf4604420017a,"(14.927, 51.5]",Male,2015,Bay City,norte,Gunshot,"(553.553, 13803.5]",14504
d7698f1eed5e2e6f4a4a2bc288293b4c22fdffc3534bf2718b3f2285c892a1c3,"(14.927, 51.5]",Male,2015,Fort Pierce,sur,Gunshot,"(553.553, 13803.5]",11338
ba88494ac47b790f3b342c9394ab7b0bdf70d05a257be9468fd2b75f68be67d8,"(51.5, 88.0]",Male,2015,Gastonia,sur,Gunshot,"(553.553, 13803.5]",15489
ac11ab1cc753b88f6241a57e9c99486ff83bc6f071d74de33e9f3cff3d5cc860,"(14.927, 51.5]",Male,2015,Salt Lake City,oeste,Gunshot,"(553.553, 13803.5]",30391
52a69eb903968c3bd1e1489c97b115b1136d05f8bfc8e97457072066a8d29a59,"(14.927, 51.5]",Male,2015,Palestine,sur,Gunshot,"(553.553, 13803.5]",18238
aeffb2ca175115e9774197a3cd37afd1829c1124f3762cbedf4d9c036e9c3cdb,"(14.927, 51.5]",Male,2015,Charleston,sur,Gunshot,"(553.553, 13803.5]",38810
b02f2eeb6c4a383c3ab4af567fe8b1d6785a92cd6d65d8c45a69e15c6209168f,"(14.927, 51.5]",Male,2015,Craig,oeste,Gunshot,"(553.553, 13803.5]",39179
0cae35e42a4ffbaadeb487c8f59ddefedd1974206052d295b3a5033e6ae28d21,"(14.927, 51.5]",Male,2015,Clarendon,norte,Gunshot,"(553.553, 13803.5]",30489
299aed112f8d0a0e046b6f938a37a6882dbbe42c6951439c1a3c739ecbd17d28,"(14.927, 51.5]",Male,2015,Memphis,sur,Gunshot,"(553.553, 13803.5]",22255
e773a953afda2cf76219fe6ce296d1bff74e4e76b20a6d9b93ddcfaa7742e047,"(14.927, 51.5]",Male,2015,Green Ridge,centro,Gunshot,"(553.553, 13803.5]",24705
ac17297ef7aaaf2372c7e215de6844883c435f545cf04a3763cc49e11a01d6bc,"(14.927, 51.5]",Male,2015,Napa,oeste,Gunshot,"(553.553, 13803.5]",41719
f77c654a536e8458f651779b9f7d8a35f8bd240f44b0fb452e974166fbab66b2,"(14.927, 51.5]",Male,2015,Tulsa,centro,Struck by vehicle,"(553.553, 13803.5]",20213
81dc90c6cb2486f2139f3f1556a67b94e95c0094e811b84e61df81fc3d4d2a19,"(14.927, 51.5]",Male,2015,Medford,oeste,Gunshot,"(553.553, 13803.5]",22947
9b9fb87eb1544b8ebfc88bad4ead420179ec9d08b426badff812d1890ff3e5b1,"(14.927, 51.5]",Male,2015,Northglenn,oeste,Gunshot,"(553.553, 13803.5]",30906
cebe23dbdc6fa1da7b64095cfa511855cf4341d5a973249c6197b5657a34c865,"(14.927, 51.5]",Male,2015,Baton Rouge,sur,Gunshot,"(553.553, 13803.5]",10219
a3bcc9122b013a7f21a3cfc23ea9ac7b8cf20b0021ab1c7e8a33b18bf832807c,"(14.927, 51.5]",Male,2015,Sumas,oeste,Gunshot,"(553.553, 13803.5]",22021
a74e88d0d478ea30dcd4f464145cf01c65e59e7d561b5de5793b4b5676fbc799,"(14.927, 51.5]",Female,2015,Charlotte,sur,Gunshot,"(553.553, 13803.5]",11184
a99b3f9d92cdf36b4c6bc0b07045d7a95a7e89882244d46374fd4f2b5de91e50,"(14.927, 51.5]",Male,2015,Ocala,sur,Gunshot,"(553.553, 13803.5]",19808
803f069485dbe6f1af98b10279c11270d892725ce32ff92be95846f032bdaca3,"(14.927, 51.5]",Male,2015,New Orleans,sur,Gunshot,"(553.553, 13803.5]",18029
db126827a77f34963f450c3a3dd9bfc838eda73f1aacf80dd03cc35b8b23c3f0,"(14.927, 51.5]",Male,2015,Rudioso,oeste,Gunshot,"(553.553, 13803.5]",18975
311aec5902c2d3c6897bcc3e3b984e05a28a62e03f8867c3a9eb1c36993e19d2,"(14.927, 51.5]",Male,2015,Ridgefield Park,este,Struck by vehicle,"(553.553, 13803.5]",37476
9ec49d70b57d9c23cf3730c5461c66a905b4661d41bb3ee2202725652a1a9665,"(14.927, 51.5]",Male,2015,Salemburg,sur,Gunshot,"(553.553, 13803.5]",19868
5e4bf03194b8e8e7fc7ecafafe12222634bbcbe8cbfc6913ef2c912cd01ced2f,"(14.927, 51.5]",Male,2015,Essex,este,Gunshot,"(553.553, 13803.5]",25865
2bb72c0047b4128e9080faa335252be9b75603304d6d4217484579b14fd9c7f1,"(14.927, 51.5]",Male,2015,Modesto,oeste,Gunshot,"(553.553, 13803.5]",28397
b048914a21effdf78c13d755f1bf1b64aa4f97807e060716731bf4b77a1f9e11,"(14.927, 51.5]",Male,2015,Columbus,centro,Gunshot,"(553.553, 13803.5]",22750
89011cc1c7ddb18f33529246cdb79363fd4ab379fc3dddc63ffbdf29be0e6292,"(14.927, 51.5]",Male,2015,Fort Lauderdale,sur,Gunshot,"(553.553, 13803.5]",19032
75c52e04186b788af7bb2120ed66154e9e5c1ae4c695bc2dc294f0860de0ec36,"(14.927, 51.5]",Male,2015,Bakersfield,oeste,Gunshot,"(553.553, 13803.5]",12297
b3d0acd1ca5679054ca2dc911eaf50f9cf5da8573f4f3c41fd107e844c789bd6,"(51.5, 88.0]",Male,2015,Emporia,sur,Gunshot,"(553.553, 13803.5]",19423
bdd2c59c55edab96a4edd753e0a0b718c45ba6b2a7dcd8e1745cf08d7c806571,"(14.927, 51.5]",Male,2015,Chicago,centro,Gunshot,"(553.553, 13803.5]",26314
c193c4186a4a721f1345ddd26c1c49ce765c2fb1a5ea0d865cc6a7aee263fae2,"(14.927, 51.5]",Male,2015,Williamsburg,sur,Death in custody,"(553.553, 13803.5]",15289
efc9497017782ed2a9f9dad7a1f4cef7e42ad72366a2c81eafe5e022d5bb75b1,"(14.927, 51.5]",Male,2015,Draper,oeste,Gunshot,"(553.553, 13803.5]",30625
04bdf8a0bac42b80cbc6fffacc349e98d16bf28411abf783e852460abdfdd7f8,"(14.927, 51.5]",Male,2015,Conyers,sur,Gunshot,"(553.553, 13803.5]",29063
0a340dcfc9ab7c9e4ba059c0b9e14623ec519c73ebca57543c298caee50ec2a6,"(51.5, 88.0]",Male,2015,Waikoloa Village,oeste,Struck by vehicle,"(553.553, 13803.5]",36696
bd2c139a5d01fce30f375fdb159407f98cefc507d55df8fa9a8d30a828a0cc14,"(14.927, 51.5]",Male,2015,Tampa Bay,sur,Gunshot,"(553.553, 13803.5]",35194
4ca574d7f2a78de04ccdf80f6cb9567fb9a048f06a350720434ab52c33f7ea2a,"(14.927, 51.5]",Male,2015,Johnsonville,sur,Gunshot,"(553.553, 13803.5]",17493
5989aa9a2ac315f746720017e84d2f12736ae819ccc85699e0d772d11ee769bf,"(14.927, 51.5]",Male,2015,Tallahassee,sur,Gunshot,"(553.553, 13803.5]",19218
099bc4ede69a9498c386bf780f052fd30c8c3a096bc3e2c8b7440c642d69d95f,"(14.927, 51.5]",Male,2015,Columbus,centro,Gunshot,"(553.553, 13803.5]",16616
4934587c0e76517958a3b20a7f88ce47aa39a9275f7f1d3fcce7512c109b75e3,"(14.927, 51.5]",Male,2015,Charleston,sur,Gunshot,"(553.553, 13803.5]",37967
a2cfc2dcc7f093566c0490946c12fe6fdd954dabec30849bc22b49b947618907,"(14.927, 51.5]",Male,2015,Allentown,norte,Gunshot,"(553.553, 13803.5]",26001
6a9ec025c67c67dd6703b7df1f8db0639c1617eb8bb7d7288a49e5d531176698,"(14.927, 51.5]",Male,2015,Gettysburg,norte,Gunshot,"(553.553, 13803.5]",27355
d72517603df84b7b318162f2d8383bf524bb59a004ea349e9781aec92f0b997e,"(14.927, 51.5]",Female,2015,Denver,oeste,Gunshot,"(553.553, 13803.5]",32602
98e65350b7515f5b33613e8720602624c9f14b6fab23768cb69760e75b5181ba,"(14.927, 51.5]",Female,2015,Tuscon ,oeste,Gunshot,"(553.553, 13803.5]",20860
3379eb46cc4ac2bec0b1e95124768e31c52ee5ee2d37477001cec1eec14f1e90,"(14.927, 51.5]",Male,2015,Bossier City,sur,Gunshot,"(553.553, 13803.5]",20396
f9526c629fd0ca6ab0daa21ab014b8a27c6ce83f19bdb7a182553047ee67950f,"(51.5, 88.0]",Male,2015,England,sur,Gunshot,"(553.553, 13803.5]",18750
537cbf7491180fec298713a1ab9e71d30585dca4fd6dee5203484c08c8f9faa0,"(14.927, 51.5]",Male,2015,Waco,sur,Gunshot,"(553.553, 13803.5]",21988
230617d050a16f66d1a34c85d0d7bb9c24c313e1cb09887e72ccab625d67268b,"(14.927, 51.5]",Male,2015,Phoenix,oeste,Gunshot,"(553.553, 13803.5]",23243
495f693b81182aefcb82d2271a101834cb5e07139c34cb1d6f9cf5301f9e79d8,"(14.927, 51.5]",Male,2015,Nashville,sur,Gunshot,"(553.553, 13803.5]",48922
c31a6ab9b5b148adc259f2204448106f6de444a36de96122a78b92c309251efa,"(51.5, 88.0]",Male,2015,Boulder City,oeste,Gunshot,"(553.553, 13803.5]",23940
380ad9800dc1382bacb3e98e34fd0878e624194ff5ed016cc77c59638cac659a,"(14.927, 51.5]",Male,2015,Robinsonville,sur,Gunshot,"(553.553, 13803.5]",22681
4cf5f4cd4b61892d554deee5c2870fe221249c6396f6d885ceb5a9357d1b25bd,"(14.927, 51.5]",Male,2015,Sarasota,sur,Unknown,"(553.553, 13803.5]",27385
a3eda5cacc97666ce8d346a0a2e037fca3f5ece75e886f6a787cbfdfe9f1a700,"(14.927, 51.5]",Male,2015,Billings,oeste,Gunshot,"(553.553, 13803.5]",24076
467fa719acee68e4a77b0ad4e72acb956a14a37745dadb92b75f7dcbca0ea246,"(14.927, 51.5]",Male,2015,Albuquerque,oeste,Gunshot,"(553.553, 13803.5]",34326
1c3778600168cf7c0d8c8b0f2222cb74a6bdf44a7757f30d6a3394e037638fae,"(14.927, 51.5]",Male,2015,Wichita,centro,Gunshot,"(553.553, 13803.5]",22016
4200461bbbe9340ea529cdfa76c01b8d37eb97f0db6e88ff05c8495c11cd165a,"(14.927, 51.5]",Male,2015,Calimesa,oeste,Gunshot,"(553.553, 13803.5]",23378
b000cb833fe4115d5cf788463dde14cbd32d3684d3e824b23dd1e2fdf80365fe,"(14.927, 51.5]",Male,2015,Anchorage,oeste,Gunshot,"(553.553, 13803.5]",32902
2c2c63cfba3e76cdecf47b48a86ac1bcd4a14579d90e9d9d67fddee166b510f1,"(14.927, 51.5]",Male,2015,Maricopa,oeste,Gunshot,"(553.553, 13803.5]",45333
4fe4bc06fc36c208513110cadc964297e2b2fc37dc5ce99dc258f20b03212369,"(51.5, 88.0]",Male,2015,Green,centro,Gunshot,"(553.553, 13803.5]",32466
d802ea880b816c0c9d8d0285f33bc09b1ca9f07b41531b005e3a371577bd2654,"(14.927, 51.5]",Male,2015,New York,norte,Gunshot,"(553.553, 13803.5]",16670
041a9d342ce2df9ed4a5c780e2e2cee2f7bcff2e7ed4984af1e53f51e45b8605,"(14.927, 51.5]",Male,2015,San Bernadino,oeste,Gunshot,"(553.553, 13803.5]",26030
8f793cdb85d0aceb7d4a05c9790a02ecb7ad43837ab20c5da1d6e40cb1efb249,"(14.927, 51.5]",Male,2015,Cabot,sur,Gunshot,"(553.553, 13803.5]",22158
5393df5dddc47437a5274bb4b7e6be1eb3c9eac2f9902d8e8b7215a0da9c4ec4,"(14.927, 51.5]",Male,2015,Arlington,sur,Death in custody,"(553.553, 13803.5]",14765
0dfbf073aa8ae8ce62e20d2d7830bb33db9c850230f75bbc166421608727dde0,"(14.927, 51.5]",Male,2015,Port St Joe,sur,Gunshot,"(553.553, 13803.5]",20769
260680d33c9f0ced9dd0c89e95648ba014d5a5a649fbf280fcb5a1a0885b7d2e,"(51.5, 88.0]",Male,2015,Levelland,sur,Gunshot,"(553.553, 13803.5]",15511
fae8434168e416bb0991519059f5f5ebf55804a18d79bbc34b9d85600cb5c5bc,"(14.927, 51.5]",Male,2015,Fairfield,oeste,Gunshot,"(553.553, 13803.5]",28062
0be8dd092d8131f9f567ac1367212f5f91fb59431870229ca73a8b5d05dd5f9a,"(14.927, 51.5]",Male,2015,Delano,oeste,Gunshot,"(553.553, 13803.5]",15480
27a03efc8d8ec1aaf24a1c650db43907df181beeefc03c570216a73d3313f6b7,"(14.927, 51.5]",Male,2015,Green Bay,norte,Gunshot,"(553.553, 13803.5]",23633
afce5a71563f81c99eeebf9f7255406761d1dd79c75fe0e412abe41f0e2ef29a,"(14.927, 51.5]",Male,2015,Rosemont,centro,Gunshot,"(553.553, 13803.5]",27172
a2fac5577787e2088c3f790c8120679997c762988af5383af9d69ed65c09d0c4,"(14.927, 51.5]",Male,2015,Orlando,sur,Gunshot,"(553.553, 13803.5]",17213
c224368da3c9528c636d57163cfb830d3e82d293f5c7fca36b4fb57495b811c4,"(51.5, 88.0]",Male,2015,Rufe,centro,Gunshot,"(553.553, 13803.5]",19316
80a04bd1a07682150d29daaef92c81d8ef4371a6faecb9b32767f00014be1109,"(51.5, 88.0]",Male,2015,Lawrenceville,sur,Gunshot,"(553.553, 13803.5]",24332
c5dc11fb5ba70797d00fd9503d5a4bdf9d692700d15ac66a9a28cc47708a874a,"(14.927, 51.5]",Male,2015,Highland,oeste,Death in custody,"(553.553, 13803.5]",22628
21a2145532eeecf3c4a13572efc6fd7f8c13509ee15abbb2eda71512235527d3,"(51.5, 88.0]",Male,2015,Glendale,oeste,Gunshot,"(553.553, 13803.5]",30661
7d78d470eaf67b3f47d51cc1c7f70f96ba82f4f3edeb85f0880f4a81063d545a,"(14.927, 51.5]",Male,2015,Sunnyvale,oeste,Gunshot,"(553.553, 13803.5]",30908
7c77b7dd423ad92bc5f26a0126b8e50b8abec63d7edbe5aa8dc05cac42e17d3b,"(14.927, 51.5]",Male,2015,Mesa,oeste,Gunshot,"(553.553, 13803.5]",22995
eef40453043394a6262ee368c4865b95b386da1fea264d4f6a1802e0b242772f,"(14.927, 51.5]",Male,2015,Tahoka,sur,Gunshot,"(553.553, 13803.5]",22734
1b57ca730d202d786c2feba9ef01e002e1968f18a80efdf0766c912a83ebd00d,"(14.927, 51.5]",Male,2015,Marion,centro,Gunshot,"(553.553, 13803.5]",19474
818d9e0d4fff68f8680e85b0e068e74d356991f8d7c27331872b5b042ef6d755,"(14.927, 51.5]",Male,2015,Lukachukai,oeste,Gunshot,"(553.553, 13803.5]",13130
3d0ab530eeff66c89b1d4c6279d0f1b218a089915e4a81019a546b35214fcbe0,"(14.927, 51.5]",Male,2015,St Paul,norte,Gunshot,"(553.553, 13803.5]",23280
63e1d87f859f91d0d6f2faa10fe5edcbcef1da63344ac86940ee1aa291d2015d,"(14.927, 51.5]",Male,2015,Zion,centro,Gunshot,"(553.553, 13803.5]",21955
60549eb8ba29d92d57f1cd4e23e8b3f64a5c469d1f83c6a135e919fa2496d9e9,"(14.927, 51.5]",Female,2015,Sebastopol,oeste,Gunshot,"(553.553, 13803.5]",33918
03d154f7c66b90af8e3aebb0a8b974aca7362338e2937c5e7798cf54e9fb4b76,"(14.927, 51.5]",Male,2015,Fallsburg,norte,Death in custody,"(553.553, 13803.5]",19136
984866910f21bfde832e34aa18fa2925103b35ba06adf0fdda202d6b02963c1b,"(14.927, 51.5]",Male,2015,Aurora,oeste,Gunshot,"(553.553, 13803.5]",25279
a5bd1c1003224d1d4979ec763713f0cd168b8549fc4de0ef6b54d92ab05ff023,"(14.927, 51.5]",Female,2015,Peoria ,oeste,Gunshot,"(553.553, 13803.5]",23974
ee96522459b7bdeaca89e2c2a876438c4138a2b84e8c9494635b2a85cff1f613,"(14.927, 51.5]",Male,2015,Fort Worth,sur,Gunshot,"(553.553, 13803.5]",29893
2f92761ce0044737fdab369532d30e6c399aff2f78325bb5bcde615894d6d611,"(51.5, 88.0]",Male,2015,Phoenix,oeste,Gunshot,"(553.553, 13803.5]",23250
928573dd12cf3851ca612ae23d2c16cbb8352b1da4effea0e890ff1f3e971f80,"(14.927, 51.5]",Male,2015,Jacksonville,sur,Gunshot,"(553.553, 13803.5]",14754
a3bd89d4486b97a0f4a76c730583a0389e1433a9e1dda66276857e0b5f0e3659,"(14.927, 51.5]",Male,2015,Guthrie,centro,Gunshot,"(553.553, 13803.5]",16463
855e4b17591fa3c12eeb1cfac94d326bb7034da9e0067fdd7d673dfb0aabc1a0,"(14.927, 51.5]",Male,2015,Chandler,oeste,Gunshot,"(553.553, 13803.5]",32211
167a8a81806c0073c4614afb9a2383678b56f9a0e292781383a6ef68660ef508,"(14.927, 51.5]",Male,2015,Carrollton,sur,Gunshot,"(553.553, 13803.5]",25418
7c0bdbe1043fe3969686ba6294f8d93b58e74489842cd2e0f813e4fff1991e1d,"(51.5, 88.0]",Male,2015,Smyrna,norte,Gunshot,"(553.553, 13803.5]",18760
c5208659555cee3e422f7a1a537387f5f4dd0594ba6b4417e7d306576807e5cf,"(14.927, 51.5]",Male,2015,Smyrna,este,Gunshot,"(553.553, 13803.5]",34176
4b230e0699479d2df282a1c93a98eb45568e00ca5b5c0ec723018d70a022b486,"(14.927, 51.5]",Male,2015,Indianapolis,centro,Gunshot,"(553.553, 13803.5]",25226
b97b5691c071aa4644d9cbfe82fbd417dc1fbd1030dbcffce59d8e2d519ec7f2,"(14.927, 51.5]",Male,2015,Lyndhurst,este,Gunshot,"(553.553, 13803.5]",36305
bf149c9de762e0e12481cb8f35d8cc44c8533f9edfe9925c59952998018f6d61,"(14.927, 51.5]",Male,2015,Roosevelt,oeste,Gunshot,"(553.553, 13803.5]",31491
45f6a08ff5a032b9095d5eff1ae4553fa2835eba22b168eeb5df69e694fbdbb3,"(51.5, 88.0]",Male,2015,Columbia,sur,Gunshot,"(553.553, 13803.5]",41145
e69d83820a701797537c6853439d278284f4bcb69f913f97f7a4e959f24396e7,"(14.927, 51.5]",Female,2015,Longview,sur,Gunshot,"(553.553, 13803.5]",14332
89f27a01a21b118800131fb93eb6ea8eb3c300acfeb3e03040d8366a94ae59da,"(14.927, 51.5]",Male,2015,Trenton,norte,Gunshot,"(553.553, 13803.5]",26583
a8c28b0a31a962e9e8c32704faa46ca30218eb85b46f1c6774497c72ed114ba3,"(14.927, 51.5]",Male,2015,Nocona,sur,Gunshot,"(553.553, 13803.5]",23750
8758c312cacbce06f9a23f3f5964b65166b3373abeed2692bad6d15f19e38495,"(14.927, 51.5]",Male,2015,Anchorage,oeste,Death in custody,"(553.553, 13803.5]",20075
d6a90643c933b6cbbebba77563dc746bbdf6ec11b3de2e89d6fae39474c15a30,"(14.927, 51.5]",Male,2015,Miami Gardens,sur,Gunshot,"(553.553, 13803.5]",26067
11076d4fa2304896c5eb486c4ed3a3bc7d36116c5a662b039ea79941d8c7845d,"(14.927, 51.5]",Male,2015,St Louis,centro,Gunshot,"(553.553, 13803.5]",17693
c4c4b927d7abdb763b3223584acf2c8f53d144e65ae1957ce3c93cb517ba1e43,"(14.927, 51.5]",Male,2015,Pittsburgh,norte,Gunshot,"(553.553, 13803.5]",18978
f35b404177d5eaa243e6b382bea1bb1347ac05a8819fd9e6d85f6f6702384a74,"(51.5, 88.0]",Male,2015,Penrose,sur,Gunshot,"(553.553, 13803.5]",19645
ee5806ad1738e18e3ec6302b2b90175eca9d7082f0ca5f262ed5c9d0d4de8751,"(14.927, 51.5]",Male,2015,Aloha,oeste,Gunshot,"(553.553, 13803.5]",29959
eb6728d55a49b7c1391c043d9e8a33bf75a16d41c0d7e0782f5c2f496d2690b7,"(14.927, 51.5]",Male,2015,Landover,este,Gunshot,"(553.553, 13803.5]",35089
336b23f4c2918b204e33cb42bd28560d1ba9a6d22d584be14b0c87a57d3e83a6,"(14.927, 51.5]",Male,2015,Huntley,oeste,Gunshot,"(553.553, 13803.5]",28125
bbbeb9a90f85ed2e9a4fc15d3a7634a8fa12c9e96c8a71368d45b323cbf7b7c7,"(14.927, 51.5]",Male,2015,Spokane,oeste,Death in custody,"(553.553, 13803.5]",17901
09e1c6d0fcd416aab2dbcaf0b4a843d75b10cae986c83a9831813ab5d59002d9,"(51.5, 88.0]",Male,2015,Catskill,norte,Struck by vehicle,"(553.553, 13803.5]",27077
7c240e9287668bf8e4f657e39591fa4c15998918b6bea33d90cbe2e0c0ef66f6,"(14.927, 51.5]",Male,2015,Boulder,oeste,Gunshot,"(553.553, 13803.5]",54036
61cd2bee00e230ad3b75382b5c20e65e2d8d428822db7f33e3a31c15d7e060de,"(14.927, 51.5]",Male,2015,Los Angeles,oeste,Gunshot,"(553.553, 13803.5]",12376
e68703b44fb56aab8d912c8f3613e889f98f59a654eedfd782b54e3f14561569,"(14.927, 51.5]",Male,2015,Indianapolis,centro,Gunshot,"(553.553, 13803.5]",20072
21dd9ff04ab48525e92fffdfcd5f459922b3d5b322c25dd608a838b239a460bd,"(14.927, 51.5]",Male,2015,St Paul,norte,Gunshot,"(553.553, 13803.5]",11425
89b5d6a2f4ea5955d3d691c78cf7e2c023cad8eb9edd99ab3209f4e95dbbba4c,"(14.927, 51.5]",Male,2015,Omaha,centro,Gunshot,"(553.553, 13803.5]",22537
dbf808ccd199cff00201f262744cad0aa7297fc9e2f9482d00c30f2b7dc1819a,"(14.927, 51.5]",Male,2015,Chesapeake,sur,Gunshot,"(553.553, 13803.5]",26119
20be32d99553b0ca55b5496a56cca096bf97ed0e1441d0401a0c575e3dab35ae,"(14.927, 51.5]",Male,2015,Columbia,centro,Gunshot,"(553.553, 13803.5]",5457
